City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
469,Taksimo,RU,56.3444,114.8794,-14.8,89,99,2.3,overcast clouds
470,Abu Dhabi,AE,24.4667,54.3667,78.96,73,65,11.54,broken clouds
471,Bose,IT,45.4612,8.0137,42.3,89,89,2.21,overcast clouds
472,Imphal,IN,24.8167,93.95,64.18,93,70,2.1,broken clouds
473,San Cristobal,VE,7.7669,-72.225,69.98,87,97,4.14,overcast clouds
474,Zhanaozen,KZ,43.3,52.8,28.38,39,47,11.05,scattered clouds
475,Buraydah,SA,26.326,43.975,72.73,44,11,11.7,few clouds
476,Ustye,RU,59.6304,39.736,9.82,96,41,2.64,scattered clouds
477,Namibe,AO,-15.1961,12.1522,72.36,72,16,10.98,few clouds
478,Montlucon,FR,46.3333,2.6,43.7,92,87,7.76,overcast clouds
479,Kokopo,PG,-4.352,152.2633,78.51,81,98,5.97,overcast clouds
480,Dindori,IN,22.95,81.0833,59.05,57,42,3.4,scattered clouds
481,Esfarayen,IR,37.0765,57.5101,46.44,59,98,3.38,overcast clouds
482,Havelock,US,34.8791,-76.9013,68.94,90,100,10.36,heavy intensity rain
483,Road Town,VG,18.4167,-64.6167,84.29,74,40,10.36,scattered clouds
484,Tezu,IN,27.9167,96.1667,65.86,44,34,4.76,scattered clouds
485,Saint-Leu,RE,-21.15,55.2833,77.86,76,90,1.83,light rain
486,Port Lincoln,AU,-34.7333,135.8667,57.25,82,64,14.63,broken clouds
487,Lasalgaon,IN,20.15,74.2333,70.7,40,54,6.55,broken clouds
488,La Ronge,CA,55.1001,-105.2842,-5.35,83,60,3.98,broken clouds
489,Touros,BR,-5.1989,-35.4608,84.38,56,99,12.28,overcast clouds
490,Eureka,US,40.8021,-124.1637,50.94,72,100,8.01,overcast clouds
491,Langsa,ID,4.4683,97.9683,75.9,92,98,2.82,overcast clouds
492,Coahuayana,MX,18.7333,-103.6833,82.69,61,1,2.21,clear sky
493,Frolishchi,RU,56.4211,42.6533,10.56,97,32,1.45,scattered clouds
494,San Juan Bautista,PE,-14.0108,-75.7358,79.84,43,54,3.58,broken clouds
495,Krasnaya Gorbatka,RU,55.8703,41.7641,8.53,97,29,1.52,scattered clouds
496,Andenes,NO,69.3143,16.1194,37.92,93,75,11.5,light intensity drizzle
497,Praia Da Vitoria,PT,38.7333,-27.0667,64.76,88,6,3.91,clear sky
498,Ulladulla,AU,-35.35,150.4667,54.63,88,90,3.31,overcast clouds
499,Gejiu,CN,23.306,103.1635,52.05,96,22,4.27,few clouds
500,Komarikhinskiy,RU,58.0979,57.1163,6.73,99,86,0.38,overcast clouds
501,Puqi,CN,29.7167,113.8833,31.87,94,100,8.72,light snow
502,Rjukan,NO,59.8789,8.5941,30.45,95,94,1.57,overcast clouds
503,Lloydminster,CA,53.2835,-110.0016,-9.18,84,75,11.5,broken clouds
504,Albury,AU,-36.0833,146.9167,61.02,100,47,5.01,scattered clouds
505,Brigantine,US,39.4101,-74.3646,57.4,93,100,20.0,moderate rain
506,Sitka,US,57.0531,-135.33,26.49,26,0,3.44,clear sky
507,Gunjur,GM,13.2019,-16.7339,89.67,40,60,8.05,broken clouds
508,Peniche,PT,39.3558,-9.3811,55.56,96,100,2.89,overcast clouds
509,Vicuna,CL,-30.0319,-70.7081,60.53,44,1,9.53,clear sky
510,Manggar,ID,-2.8833,108.2667,80.04,80,100,4.9,overcast clouds
511,Voh,NC,-20.9667,164.7,77.29,88,77,4.0,broken clouds
512,Sinnamary,GF,5.3833,-52.95,79.75,84,37,8.77,scattered clouds
513,Shaunavon,CA,49.6501,-108.4181,-0.62,91,99,13.69,overcast clouds
514,Olafsvik,IS,64.8945,-23.7142,45.7,96,100,20.07,light rain
515,Walvis Bay,NA,-22.9575,14.5053,67.08,67,33,23.22,scattered clouds
516,Port Hedland,AU,-20.3167,118.5667,82.45,74,34,8.05,scattered clouds
517,Nicoya,CR,10.1483,-85.452,76.91,78,100,4.05,overcast clouds
518,Thinadhoo,MV,0.5333,72.9333,81.59,66,28,7.45,scattered clouds
519,Ulkan,RU,57.243,107.3223,-1.71,96,100,12.19,light snow
520,San Carlos,VE,9.6612,-68.5827,86.94,51,11,2.37,few clouds
521,Agirish,RU,61.9247,63.0231,4.51,96,100,2.53,overcast clouds
522,Superior,US,46.7208,-92.1041,18.48,67,100,25.32,overcast clouds
523,Bitaogan,PH,6.7684,126.0774,78.24,85,97,5.55,overcast clouds
524,Westport,US,41.1415,-73.3579,55.89,91,100,11.99,light rain
525,Zanesville,US,39.9404,-82.0132,39.76,82,100,24.16,overcast clouds
526,Yerbogachen,RU,61.2767,108.0108,2.53,95,100,9.26,light snow
527,Glendive,US,47.1053,-104.7125,8.49,81,0,3.44,clear sky
528,Cheremnoye,RU,53.1697,83.2133,-7.01,91,8,6.06,clear sky
529,Alta Floresta,BR,-9.8756,-56.0861,89.42,62,75,9.22,broken clouds
530,Camacha,PT,33.0833,-16.3333,63.82,63,0,9.22,clear sky
531,Portland,US,45.5234,-122.6762,46.38,95,75,7.0,broken clouds
532,Santa Cecilia,BR,-26.9608,-50.4269,61.02,95,100,3.44,overcast clouds
533,Raybag,IN,16.4833,74.7833,70.27,37,1,7.67,clear sky
534,Sabang,ID,5.8933,95.3214,82.17,71,71,4.59,broken clouds
535,Sibolga,ID,1.7427,98.7792,76.62,86,100,2.86,overcast clouds
536,Sokolo,ML,14.7328,-6.1219,92.32,9,98,7.72,overcast clouds
537,Kinshasa,CD,-4.3246,15.3215,80.83,74,42,1.99,light rain
538,Blagoyevo,RU,63.3667,47.9167,21.16,97,89,3.62,overcast clouds
539,Roseburg,US,43.2165,-123.3417,50.11,67,100,11.5,overcast clouds
540,Hervey Bay,AU,-25.2986,152.8535,69.35,87,100,27.51,light rain
541,Illapel,CL,-31.6308,-71.1653,74.53,55,59,8.16,broken clouds
542,Kulunda,RU,52.566,78.9385,-5.1,89,7,7.9,clear sky
543,Moose Factory,CA,51.2585,-80.6094,33.8,93,100,14.97,light rain
544,Manaure,CO,11.7751,-72.4445,84.6,61,5,10.47,clear sky
545,Maragogi,BR,-9.0122,-35.2225,78.85,74,100,7.23,overcast clouds
546,Ilhabela,BR,-23.7781,-45.3581,78.19,81,100,7.0,overcast clouds
547,Homer,US,59.6425,-151.5483,22.8,62,0,10.0,clear sky
548,San Andres,CO,12.5847,-81.7006,86.02,66,20,17.27,few clouds
549,Zamora,EC,-4.0692,-78.9567,83.44,32,34,1.28,scattered clouds
550,Port Arthur,CN,38.8,121.2667,34.92,45,99,19.69,overcast clouds
551,Mahibadhoo,MV,3.7833,72.9667,81.55,68,58,5.66,broken clouds
552,Haines Junction,CA,60.7522,-137.5108,-29.25,68,57,1.14,broken clouds
553,Pitimbu,BR,-7.4706,-34.8086,86.59,68,100,10.02,overcast clouds
554,Gasa,PS,31.5,34.4667,62.89,67,0,2.59,clear sky
555,Amahai,ID,-3.3333,128.9167,77.99,87,100,4.65,overcast clouds
556,Kailua,US,21.4022,-157.7394,74.44,93,100,1.01,overcast clouds
557,Dakar,SN,14.6937,-17.4441,95.88,51,8,9.22,clear sky
558,Filingue,NE,14.3521,3.3168,90.68,10,25,8.93,scattered clouds
559,Gambela,ET,8.25,34.5833,81.61,54,92,2.77,light rain
560,Da Lat,VN,11.9465,108.4419,57.4,98,93,3.24,overcast clouds
561,Matara,LK,5.9485,80.5353,76.46,86,98,2.17,overcast clouds
562,Carazinho,BR,-28.2839,-52.7864,81.84,49,36,9.06,scattered clouds
563,Syracuse,IT,37.0881,15.2792,58.59,65,100,4.03,overcast clouds
564,Quelimane,MZ,-17.8786,36.8883,76.95,69,40,3.44,scattered clouds
565,Juybar,IR,36.6412,52.9124,57.29,72,93,3.91,overcast clouds
566,Kaduna,NG,10.5222,7.4383,89.46,20,61,3.18,broken clouds
567,Salinopolis,BR,-0.6136,-47.3561,85.48,59,99,5.97,overcast clouds
568,Padang,ID,-0.9492,100.3543,75.25,91,100,4.61,moderate rain
569,Kez,RU,57.8979,53.7152,10.54,99,92,1.83,overcast clouds
570,Nouakchott,MR,18.0858,-15.9785,87.73,38,0,12.66,clear sky
571,San Miguel,SV,13.4833,-88.1833,87.46,76,0,5.75,clear sky
572,Vao,NC,-22.6667,167.4833,77.54,84,49,6.46,scattered clouds
573,Nikoklia,GR,40.9333,23.4333,54.34,87,100,3.78,overcast clouds
574,Kamina,CD,-8.7386,24.9906,69.46,86,99,2.17,light rain
575,Chiredzi,ZW,-21.05,31.6667,77.74,37,0,9.57,clear sky
576,Chapleau,CA,47.8405,-83.4034,28.71,78,100,15.37,overcast clouds
577,Oistins,BB,13.0667,-59.5333,84.29,70,20,14.97,few clouds
578,Pochutla,MX,15.7432,-96.4661,86.83,60,94,4.14,overcast clouds
579,Borba,BR,-4.3878,-59.5939,94.57,44,85,3.11,overcast clouds
580,Acari,PE,-15.4311,-74.6158,80.69,50,15,10.07,few clouds
581,Mari-Turek,RU,56.7895,49.6235,6.48,97,97,5.03,overcast clouds
582,Nome,US,64.5011,-165.4064,19.47,86,100,17.27,snow
583,Anloga,GH,5.7947,0.8973,83.1,71,52,10.83,broken clouds
584,Teya,RU,60.3778,92.6267,-10.79,98,100,4.27,overcast clouds
585,Beyneu,KZ,45.3167,55.2,24.8,33,0,8.55,clear sky
586,North Bend,US,43.4065,-124.2243,49.24,96,100,19.57,light rain
587,Sao Borja,BR,-28.6606,-56.0044,91.94,29,0,4.92,clear sky
588,Bismil,TR,37.8486,40.6658,55.51,82,94,2.84,overcast clouds
589,Mokhsogollokh,RU,61.4681,128.9203,-18.45,93,100,7.49,overcast clouds
590,Cloquet,US,46.7216,-92.4594,15.87,71,100,17.27,overcast clouds
591,Lagunas,PE,-5.2269,-75.6753,93.06,45,60,5.14,broken clouds
592,Bonavista,CA,48.6499,-53.1147,27.3,78,95,15.28,overcast clouds
593,Neryungri,RU,56.6709,124.6491,-21.48,98,100,2.91,overcast clouds
594,Raudeberg,NO,61.9875,5.1352,43.47,72,58,8.79,broken clouds
595,Ust-Kalmanka,RU,52.1207,83.305,-13.31,97,10,6.11,clear sky
596,Clearlake,US,38.9582,-122.6264,40.15,71,87,1.63,overcast clouds
597,Verkhnyaya Inta,RU,65.9811,60.3094,-7.85,99,59,2.08,broken clouds
598,Terney,RU,45.0503,136.6092,3.34,73,65,11.74,broken clouds
599,Sidmouth,GB,50.6909,-3.2397,47.98,93,75,5.75,broken clouds
600,Leh,IN,34.1667,77.5833,18.37,49,1,1.25,clear sky
601,Taltal,CL,-25.4,-70.4833,65.79,73,46,5.66,scattered clouds
602,Varberg,SE,57.1056,12.2508,38.23,91,100,10.54,light rain
603,Rio Grande,BR,-32.035,-52.0986,84.31,74,39,18.25,scattered clouds
604,Ust-Ilimsk,RU,58.0006,102.6619,-5.21,96,100,12.15,light snow
605,Skjervoy,NO,70.0311,20.9714,32.0,71,48,7.58,scattered clouds
606,Dese,ET,11.1333,39.6333,51.58,48,3,3.42,clear sky
607,Strausberg,DE,52.5786,13.8874,35.65,85,78,6.58,broken clouds
608,Port Lavaca,US,28.615,-96.6261,55.45,70,0,20.71,clear sky
609,Hovd,MN,48.0056,91.6419,-5.08,78,75,2.35,broken clouds
610,Deputatskiy,RU,69.3,139.9,-17.54,100,100,2.26,overcast clouds
611,Penzance,GB,50.1186,-5.5371,50.77,87,20,12.66,few clouds
612,Lavrentiya,RU,65.5833,-171.0,29.93,97,100,8.77,snow
613,Tsuruoka,JP,38.7217,139.8217,37.29,86,100,18.37,light rain
614,Cradock,ZA,-32.1642,25.6192,82.69,39,87,10.25,light rain
615,Makakilo City,US,21.3469,-158.0858,72.99,85,0,4.61,clear sky
616,Rioblanco,CO,3.5308,-75.6806,66.6,79,100,2.33,overcast clouds
617,Huambo,AO,-12.7761,15.7392,69.8,69,100,4.83,light rain
618,Oranjestad,AW,12.524,-70.027,84.15,84,40,18.41,scattered clouds
619,Ayan,RU,56.45,138.1667,-8.07,88,100,30.71,overcast clouds
620,Pitanga,BR,-24.7572,-51.7614,75.34,66,99,2.3,overcast clouds
621,Juneau,US,58.3019,-134.4197,17.6,100,20,5.75,few clouds
622,Ancud,CL,-41.8697,-73.8203,55.71,51,13,10.18,few clouds
623,Aiken,US,33.5835,-81.5998,63.19,95,0,8.05,clear sky
624,Cockburn Town,TC,21.4612,-71.1419,80.69,67,2,20.94,clear sky
625,Pemangkat,ID,1.1667,108.9667,77.9,85,100,4.63,overcast clouds
626,Atar,MR,20.5169,-13.0499,87.01,10,0,8.55,clear sky
627,Busteni,RO,45.4,25.5333,32.05,92,95,2.59,overcast clouds
628,Port-Gentil,GA,-0.7193,8.7815,82.36,83,75,9.22,broken clouds
629,Kartuzy,PL,54.3342,18.1974,33.58,90,100,10.36,overcast clouds
630,Yaring,TH,6.8662,101.3689,79.59,80,87,5.73,overcast clouds
631,Bilma,NE,18.6853,12.9164,74.32,23,29,7.38,scattered clouds
632,Maltahohe,NA,-24.8333,16.9833,82.98,31,98,19.64,overcast clouds
633,Nijar,ES,36.9665,-2.206,56.84,77,20,3.44,few clouds
634,Nizhniy Odes,RU,63.6445,54.856,2.07,100,90,3.18,overcast clouds
635,Nacogdoches,US,31.6002,-94.6335,49.64,57,0,8.05,clear sky
636,Paamiut,GL,61.994,-49.6678,26.56,85,100,46.42,overcast clouds
637,Cervo,ES,43.6702,-7.4101,56.97,79,100,8.19,overcast clouds
638,Panjakent,TJ,39.4952,67.6093,42.78,84,51,2.13,broken clouds
639,Viesca,MX,25.35,-102.8,70.93,17,3,2.21,clear sky
640,Zhigansk,RU,66.7697,123.3711,-29.87,94,100,10.67,overcast clouds
641,Alakurtti,RU,66.9672,30.3491,22.98,99,100,1.74,overcast clouds
642,Birjand,IR,32.8663,59.2211,50.47,20,0,4.61,clear sky
643,Uni,RU,57.7535,51.4923,14.23,96,99,4.23,overcast clouds
644,Leshukonskoye,RU,64.8989,45.7622,27.23,94,100,3.33,overcast clouds
645,Otane,NZ,-39.8833,176.6333,53.01,88,58,4.56,broken clouds
646,Nemuro,JP,43.3236,145.575,29.62,57,33,23.87,scattered clouds
647,Warwick,US,41.7001,-71.4162,57.9,86,100,17.27,overcast clouds
648,San,ML,13.3034,-4.8956,93.61,10,51,6.51,broken clouds
649,Aberdeen,GB,57.1437,-2.0981,43.29,94,100,10.36,overcast clouds
650,Valparaiso,CL,-33.0393,-71.6273,69.44,68,75,10.36,broken clouds
651,Moerai,PF,-22.4333,-151.3333,75.11,70,100,8.77,overcast clouds
652,Mehamn,NO,71.0357,27.8492,33.75,93,75,6.91,broken clouds
653,Lasa,IT,46.6166,10.7002,45.48,95,100,2.84,overcast clouds
654,Shelabolikha,RU,53.4131,82.6167,-9.11,96,5,3.51,clear sky
655,Wenling,CN,28.3669,121.36,42.57,84,100,14.25,overcast clouds
656,Beausejour,CA,50.0622,-96.5167,7.81,89,100,18.52,overcast clouds
657,Ewa Beach,US,21.3156,-158.0072,74.41,86,0,4.61,clear sky
658,Nanakuli,US,21.3906,-158.1547,74.43,72,0,4.61,clear sky
659,Sijunjung,ID,-0.6876,100.9537,72.66,99,100,1.23,light rain
660,Lata,PT,40.1629,-8.3327,51.08,95,100,4.99,overcast clouds
661,Toba,JP,34.4833,136.85,53.6,65,68,25.57,broken clouds
662,Kaeo,NZ,-35.1,173.7833,52.32,91,68,9.57,broken clouds
663,Kasongo-Lunda,CD,-6.4667,16.8167,71.71,91,100,0.98,overcast clouds
664,Usinsk,RU,65.9939,57.5281,-6.72,100,99,4.38,overcast clouds
665,Palmer,US,42.1584,-72.3287,52.86,80,100,1.01,overcast clouds
666,Kushmurun,KZ,52.4503,64.6311,2.91,84,96,10.67,overcast clouds
667,Todos Santos,MX,23.45,-110.2167,75.04,76,60,2.93,broken clouds
668,Ikalamavony,MG,-21.15,46.5833,75.83,56,97,8.68,overcast clouds
669,Auki,SB,-8.7676,160.7034,76.62,88,100,3.06,overcast clouds
670,Karera,IN,25.4667,78.15,62.13,37,0,3.53,clear sky
671,Martapura,ID,-3.4167,114.85,75.29,94,100,4.61,light rain
672,Havre,FR,49.5833,0.3333,42.57,87,20,4.61,few clouds
673,Pericos,MX,25.05,-107.7,71.85,31,1,2.26,clear sky
674,Searcy,US,35.2506,-91.7363,39.2,46,0,12.66,clear sky
675,Pavlogradka,RU,54.2024,73.5592,-1.89,86,16,9.8,few clouds
676,Ornskoldsvik,SE,63.2909,18.7153,32.95,100,75,2.3,mist
677,Tonekabon,IR,36.8163,50.8738,55.35,90,100,3.24,light rain
678,Pinerovka,RU,51.562,43.0689,24.21,54,14,6.78,few clouds
679,Dongsheng,CN,39.8161,109.9776,6.28,22,0,9.75,clear sky
680,Cairns,AU,-16.9167,145.7667,77.07,97,100,4.61,overcast clouds
681,Shushenskoye,RU,53.325,91.9356,-12.66,99,29,2.21,scattered clouds
682,The Valley,AI,18.217,-63.0578,85.86,65,40,12.66,scattered clouds
683,Tanout,NE,14.9709,8.8879,80.24,16,9,9.69,clear sky
684,Musoma,TZ,-1.5,33.8,73.27,66,100,3.58,overcast clouds
685,Buin,CL,-33.7333,-70.75,79.05,35,5,9.35,clear sky
686,Ludvika,SE,60.1496,15.1878,33.78,96,100,0.65,overcast clouds
687,Lanzhou,CN,36.0564,103.7922,20.79,36,5,3.09,clear sky
688,Elban,RU,50.1018,136.5094,-5.78,86,100,10.78,overcast clouds
689,Grootfontein,NA,-19.5667,18.1167,87.37,23,20,10.36,few clouds
690,Jishou,CN,28.3167,109.7167,30.11,85,100,6.76,overcast clouds
691,Olinda,BR,-8.0089,-34.8553,76.73,78,75,4.61,broken clouds
692,Sirohi,IN,24.8833,72.8667,64.08,28,0,4.21,clear sky
693,Sembakung,ID,3.8167,117.25,74.1,98,58,0.47,broken clouds
694,Nushki,PK,29.5542,66.0215,56.16,29,4,2.21,clear sky
695,Kandrian,PG,-6.2167,149.55,77.09,88,72,7.49,broken clouds
696,Carauari,BR,-4.8828,-66.8958,89.44,57,98,5.06,overcast clouds
697,Nelson Bay,AU,-32.7167,152.15,64.99,73,100,8.99,light rain
698,Quincy,US,42.2529,-71.0023,54.45,86,100,6.91,overcast clouds
699,Baker City,US,44.7749,-117.8344,30.6,84,100,19.57,overcast clouds
700,Lang Son,VN,21.8333,106.7333,54.39,87,100,7.87,overcast clouds
701,Anadyr,RU,64.75,177.4833,16.3,92,0,4.47,clear sky
702,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,92.44,47,59,4.23,broken clouds
703,New Amsterdam,GY,6.25,-57.5167,83.71,66,4,5.97,clear sky
